session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue,month,day_of_week,is_weekend,avg_temperature_c,snowfall_cm,weather_condition,snow_impact
1616,2025-01-26,Harbour Drive,Downtown,1.0,1.75,Mobile App,Van,1.75,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1617,2025-01-26,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1618,2025-01-26,Churchill Square,Churchill Square,1.5,1.0,Credit Card,SUV,1.5,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1619,2025-01-26,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1620,2025-01-26,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1621,2025-01-26,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1622,2025-01-26,Churchill Square,Churchill Square,1.0,1.0,Debit Card,SUV,1.0,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1623,2025-01-26,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1624,2025-01-26,Harbour Drive,Downtown,0.5,1.75,Credit Card,Van,0.88,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1625,2025-01-26,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1626,2025-01-26,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0,2025-01,Sunday,1,0,1,Light Snow,Low Snow
1627,2025-01-27,Prescott Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-01,Monday,0,1,2,Light Snow,Low Snow
1628,2025-01-27,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,SUV,1.25,2025-01,Monday,0,1,2,Light Snow,Low Snow
1629,2025-01-27,Duckworth Street,Downtown,1.0,1.75,Credit Card,Truck,1.75,2025-01,Monday,0,1,2,Light Snow,Low Snow
1630,2025-01-27,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Monday,0,1,2,Light Snow,Low Snow
1631,2025-01-27,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-01,Monday,0,1,2,Light Snow,Low Snow
1632,2025-01-27,Water Street,Downtown,3.0,1.75,Credit Card,SUV,5.25,2025-01,Monday,0,1,2,Light Snow,Low Snow
1633,2025-01-27,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-01,Monday,0,1,2,Light Snow,Low Snow
1634,2025-01-27,Harbour Drive,Downtown,2.5,1.75,Credit Card,Truck,4.38,2025-01,Monday,0,1,2,Light Snow,Low Snow
1635,2025-01-27,Prescott Street,Downtown,2.0,1.75,Debit Card,SUV,3.5,2025-01,Monday,0,1,2,Light Snow,Low Snow
1636,2025-01-27,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Monday,0,1,2,Light Snow,Low Snow
1637,2025-01-27,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-01,Monday,0,1,2,Light Snow,Low Snow
1638,2025-01-27,Duckworth Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-01,Monday,0,1,2,Light Snow,Low Snow
1639,2025-01-27,Water Street,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-01,Monday,0,1,2,Light Snow,Low Snow
1640,2025-01-27,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,Car,3.12,2025-01,Monday,0,1,2,Light Snow,Low Snow
1641,2025-01-27,Water Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-01,Monday,0,1,2,Light Snow,Low Snow
1642,2025-01-27,Duckworth Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Monday,0,1,2,Light Snow,Low Snow
1643,2025-01-27,Water Street,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-01,Monday,0,1,2,Light Snow,Low Snow
1644,2025-01-27,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Monday,0,1,2,Light Snow,Low Snow
1645,2025-01-27,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Monday,0,1,2,Light Snow,Low Snow
1646,2025-01-27,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Monday,0,1,2,Light Snow,Low Snow
1647,2025-01-27,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Monday,0,1,2,Light Snow,Low Snow
1648,2025-01-27,Harbour Drive,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-01,Monday,0,1,2,Light Snow,Low Snow
1649,2025-01-27,Churchill Square,Churchill Square,1.5,1.0,Debit Card,SUV,1.5,2025-01,Monday,0,1,2,Light Snow,Low Snow
1650,2025-01-27,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88,2025-01,Monday,0,1,2,Light Snow,Low Snow
1651,2025-01-27,Churchill Square,Churchill Square,1.0,1.0,Coin,SUV,1.0,2025-01,Monday,0,1,2,Light Snow,Low Snow
1652,2025-01-27,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-01,Monday,0,1,2,Light Snow,Low Snow
1653,2025-01-27,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Monday,0,1,2,Light Snow,Low Snow
1654,2025-01-28,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25,2025-01,Tuesday,0,3,5,Snow,High Snow
1655,2025-01-28,Prescott Street,Downtown,1.0,1.75,Debit Card,SUV,1.75,2025-01,Tuesday,0,3,5,Snow,High Snow
1656,2025-01-28,Prescott Street,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-01,Tuesday,0,3,5,Snow,High Snow
1657,2025-01-28,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-01,Tuesday,0,3,5,Snow,High Snow
1658,2025-01-28,Prescott Street,Downtown,3.0,1.75,Credit Card,SUV,5.25,2025-01,Tuesday,0,3,5,Snow,High Snow
1659,2025-01-28,Churchill Square,Churchill Square,2.0,1.0,Debit Card,Car,2.0,2025-01,Tuesday,0,3,5,Snow,High Snow
1660,2025-01-28,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-01,Tuesday,0,3,5,Snow,High Snow
1661,2025-01-28,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Van,1.0,2025-01,Tuesday,0,3,5,Snow,High Snow
1662,2025-01-28,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Tuesday,0,3,5,Snow,High Snow
1663,2025-01-28,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-01,Tuesday,0,3,5,Snow,High Snow
1664,2025-01-28,Churchill Square,Churchill Square,3.0,1.0,Debit Card,SUV,3.0,2025-01,Tuesday,0,3,5,Snow,High Snow
1665,2025-01-28,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-01,Tuesday,0,3,5,Snow,High Snow
1666,2025-01-28,Prescott Street,Downtown,2.5,1.75,Credit Card,Truck,4.38,2025-01,Tuesday,0,3,5,Snow,High Snow
1667,2025-01-28,Harbour Drive,Downtown,2.5,1.75,Credit Card,SUV,4.38,2025-01,Tuesday,0,3,5,Snow,High Snow
1668,2025-01-28,Prescott Street,Downtown,0.5,1.75,Debit Card,SUV,0.88,2025-01,Tuesday,0,3,5,Snow,High Snow
1669,2025-01-28,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Truck,2.0,2025-01,Tuesday,0,3,5,Snow,High Snow
1670,2025-01-28,Prescott Street,Downtown,3.0,1.75,Coin,Car,5.25,2025-01,Tuesday,0,3,5,Snow,High Snow
1671,2025-01-28,Prescott Street,Downtown,1.5,1.75,Debit Card,SUV,2.62,2025-01,Tuesday,0,3,5,Snow,High Snow
1672,2025-01-28,Duckworth Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Tuesday,0,3,5,Snow,High Snow
1673,2025-01-28,Harbour Drive,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Tuesday,0,3,5,Snow,High Snow
1674,2025-01-28,Harbour Drive,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-01,Tuesday,0,3,5,Snow,High Snow
1675,2025-01-28,Prescott Street,Downtown,2.0,1.75,Credit Card,Van,3.5,2025-01,Tuesday,0,3,5,Snow,High Snow
1676,2025-01-28,Prescott Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-01,Tuesday,0,3,5,Snow,High Snow
1677,2025-01-28,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Tuesday,0,3,5,Snow,High Snow
1678,2025-01-28,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,SUV,1.25,2025-01,Tuesday,0,3,5,Snow,High Snow
1679,2025-01-28,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,SUV,2.5,2025-01,Tuesday,0,3,5,Snow,High Snow
1680,2025-01-29,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Car,2.5,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1681,2025-01-29,Harbour Drive,Downtown,1.0,1.75,Coin,Car,1.75,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1682,2025-01-29,Harbour Drive,Downtown,1.0,1.75,Coin,Car,1.75,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1683,2025-01-29,Elizabeth Avenue,University Area,0.5,1.25,Debit Card,Truck,0.62,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1684,2025-01-29,Water Street,Downtown,0.5,1.75,Mobile App,Van,0.88,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1685,2025-01-29,Prescott Street,Downtown,2.0,1.75,Debit Card,Truck,3.5,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1686,2025-01-29,Duckworth Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1687,2025-01-29,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1688,2025-01-29,Harbour Drive,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1689,2025-01-29,Duckworth Street,Downtown,0.5,1.75,Mobile App,Truck,0.88,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1690,2025-01-29,Duckworth Street,Downtown,0.5,1.75,Credit Card,SUV,0.88,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1691,2025-01-29,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Car,0.62,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1692,2025-01-29,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1693,2025-01-29,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,SUV,1.25,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1694,2025-01-29,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1695,2025-01-29,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1696,2025-01-29,Water Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1697,2025-01-29,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-01,Wednesday,0,-9,1,Light Snow,Low Snow
1698,2025-01-30,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1699,2025-01-30,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1700,2025-01-30,Duckworth Street,Downtown,1.5,1.75,Mobile App,Truck,2.62,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1701,2025-01-30,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1702,2025-01-30,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1703,2025-01-30,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1704,2025-01-30,Water Street,Downtown,1.0,1.75,Coin,Car,1.75,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1705,2025-01-30,Prescott Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1706,2025-01-30,Harbour Drive,Downtown,2.5,1.75,Credit Card,Truck,4.38,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1707,2025-01-30,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1708,2025-01-30,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1709,2025-01-30,Churchill Square,Churchill Square,1.5,1.0,Credit Card,SUV,1.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1710,2025-01-30,Duckworth Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1711,2025-01-30,Churchill Square,Churchill Square,3.0,1.0,Debit Card,Van,3.0,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1712,2025-01-30,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1713,2025-01-30,Prescott Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1714,2025-01-30,Prescott Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1715,2025-01-30,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1716,2025-01-30,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Truck,1.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1717,2025-01-30,Water Street,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1718,2025-01-30,Water Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1719,2025-01-30,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1720,2025-01-30,Prescott Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1721,2025-01-30,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1722,2025-01-30,Harbour Drive,Downtown,2.0,1.75,Debit Card,SUV,3.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1723,2025-01-30,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1724,2025-01-30,Churchill Square,Churchill Square,2.5,1.0,Debit Card,SUV,2.5,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1725,2025-01-30,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88,2025-01,Thursday,0,-8,0,Clear/Cloudy,No Snow
1726,2025-01-31,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Truck,1.25,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1727,2025-01-31,Duckworth Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1728,2025-01-31,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1729,2025-01-31,Prescott Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1730,2025-01-31,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1731,2025-01-31,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1732,2025-01-31,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1733,2025-01-31,Prescott Street,Downtown,1.5,1.75,Debit Card,SUV,2.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1734,2025-01-31,Harbour Drive,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1735,2025-01-31,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1736,2025-01-31,Water Street,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1737,2025-01-31,Prescott Street,Downtown,1.5,1.75,Mobile App,Van,2.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1738,2025-01-31,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1739,2025-01-31,Harbour Drive,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1740,2025-01-31,Harbour Drive,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1741,2025-01-31,Water Street,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1742,2025-01-31,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Car,1.5,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1743,2025-01-31,Harbour Drive,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1744,2025-01-31,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,SUV,1.88,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1745,2025-01-31,Duckworth Street,Downtown,2.0,1.75,Coin,Car,3.5,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1746,2025-01-31,Water Street,Downtown,1.5,1.75,Mobile App,Van,2.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1747,2025-01-31,Harbour Drive,Downtown,2.0,1.75,Mobile App,Van,3.5,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1748,2025-01-31,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Truck,0.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1749,2025-01-31,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1750,2025-01-31,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1751,2025-01-31,Harbour Drive,Downtown,2.0,1.75,Mobile App,Van,3.5,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1752,2025-01-31,Duckworth Street,Downtown,2.5,1.75,Mobile App,Van,4.38,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1753,2025-01-31,Prescott Street,Downtown,3.0,1.75,Coin,SUV,5.25,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1754,2025-01-31,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-01,Friday,0,-8,2,Light Snow,Low Snow
1755,2025-02-01,Elizabeth Avenue,University Area,2.0,1.25,Coin,Car,2.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1756,2025-02-01,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1757,2025-02-01,Harbour Drive,Downtown,1.5,1.75,Coin,SUV,2.62,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1758,2025-02-01,Churchill Square,Churchill Square,2.5,1.0,Debit Card,Car,2.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1759,2025-02-01,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1760,2025-02-01,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1761,2025-02-01,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1762,2025-02-01,Harbour Drive,Downtown,0.5,1.75,Debit Card,Car,0.88,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1763,2025-02-01,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1764,2025-02-01,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1765,2025-02-01,Harbour Drive,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1766,2025-02-01,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1767,2025-02-01,Harbour Drive,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1768,2025-02-01,Duckworth Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1769,2025-02-01,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1770,2025-02-01,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Truck,3.0,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1771,2025-02-01,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1772,2025-02-01,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1773,2025-02-01,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1774,2025-02-01,Harbour Drive,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1775,2025-02-01,Duckworth Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1776,2025-02-01,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1777,2025-02-01,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1778,2025-02-01,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Van,0.62,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1779,2025-02-01,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Truck,1.5,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1780,2025-02-01,Churchill Square,Churchill Square,2.0,1.0,Debit Card,Car,2.0,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1781,2025-02-01,Prescott Street,Downtown,1.0,1.75,Debit Card,SUV,1.75,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1782,2025-02-01,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1783,2025-02-01,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1784,2025-02-01,Elizabeth Avenue,University Area,0.5,1.25,Coin,Car,0.62,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1785,2025-02-01,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Truck,0.62,2025-02,Saturday,1,-5,0,Clear/Cloudy,No Snow
1786,2025-02-02,Prescott Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-02,Sunday,1,3,10,Snow,High Snow
1787,2025-02-02,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-02,Sunday,1,3,10,Snow,High Snow
1788,2025-02-02,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-02,Sunday,1,3,10,Snow,High Snow
1789,2025-02-02,Water Street,Downtown,1.5,1.75,Debit Card,Truck,2.62,2025-02,Sunday,1,3,10,Snow,High Snow
1790,2025-02-02,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,SUV,1.88,2025-02,Sunday,1,3,10,Snow,High Snow
1791,2025-02-02,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-02,Sunday,1,3,10,Snow,High Snow
1792,2025-02-02,Duckworth Street,Downtown,2.0,1.75,Credit Card,Van,3.5,2025-02,Sunday,1,3,10,Snow,High Snow
1793,2025-02-02,Duckworth Street,Downtown,1.5,1.75,Mobile App,Van,2.62,2025-02,Sunday,1,3,10,Snow,High Snow
1794,2025-02-02,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-02,Sunday,1,3,10,Snow,High Snow
1795,2025-02-02,Water Street,Downtown,1.0,1.75,Coin,Car,1.75,2025-02,Sunday,1,3,10,Snow,High Snow
1796,2025-02-02,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-02,Sunday,1,3,10,Snow,High Snow
1797,2025-02-02,Water Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-02,Sunday,1,3,10,Snow,High Snow
1798,2025-02-02,Water Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-02,Sunday,1,3,10,Snow,High Snow
1799,2025-02-02,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0,2025-02,Sunday,1,3,10,Snow,High Snow
1800,2025-02-02,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-02,Sunday,1,3,10,Snow,High Snow
1801,2025-02-02,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-02,Sunday,1,3,10,Snow,High Snow
1802,2025-02-02,Prescott Street,Downtown,1.5,1.75,Mobile App,Truck,2.62,2025-02,Sunday,1,3,10,Snow,High Snow
1803,2025-02-02,Elizabeth Avenue,University Area,2.0,1.25,Coin,Car,2.5,2025-02,Sunday,1,3,10,Snow,High Snow
1804,2025-02-02,Prescott Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-02,Sunday,1,3,10,Snow,High Snow
1805,2025-02-02,Water Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-02,Sunday,1,3,10,Snow,High Snow
1806,2025-02-02,Harbour Drive,Downtown,1.5,1.75,Mobile App,Van,2.62,2025-02,Sunday,1,3,10,Snow,High Snow
