session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue
2581,2025-03-03,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5
2582,2025-03-03,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2583,2025-03-03,Water Street,Downtown,1.5,1.75,Credit Card,SUV,2.62
2584,2025-03-03,Water Street,Downtown,2.5,1.75,Debit Card,Car,4.38
2585,2025-03-03,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2586,2025-03-03,Elizabeth Avenue,University Area,1.0,1.25,Coin,Car,1.25
2587,2025-03-03,Elizabeth Avenue,University Area,1.5,1.25,Coin,SUV,1.88
2588,2025-03-03,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2589,2025-03-03,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5
2590,2025-03-03,Water Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2591,2025-03-03,Harbour Drive,Downtown,3.0,1.75,Mobile App,Car,5.25
2592,2025-03-03,Duckworth Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2593,2025-03-03,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2594,2025-03-03,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2595,2025-03-03,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Car,3.0
2596,2025-03-03,Prescott Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2597,2025-03-03,Harbour Drive,Downtown,1.5,1.75,Coin,Truck,2.62
2598,2025-03-03,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2599,2025-03-04,Water Street,Downtown,0.5,1.75,Debit Card,Van,0.88
2600,2025-03-04,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2601,2025-03-04,Harbour Drive,Downtown,1.5,1.75,Coin,SUV,2.62
2602,2025-03-04,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2603,2025-03-04,Duckworth Street,Downtown,1.0,1.75,Debit Card,Truck,1.75
2604,2025-03-04,Churchill Square,Churchill Square,2.5,1.0,Mobile App,SUV,2.5
2605,2025-03-04,Prescott Street,Downtown,1.5,1.75,Debit Card,Truck,2.62
2606,2025-03-04,Duckworth Street,Downtown,3.0,1.75,Debit Card,SUV,5.25
2607,2025-03-04,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Car,2.5
2608,2025-03-04,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
2609,2025-03-04,Water Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2610,2025-03-04,Prescott Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2611,2025-03-04,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2612,2025-03-04,Duckworth Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2613,2025-03-04,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5
2614,2025-03-04,Duckworth Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2615,2025-03-04,Harbour Drive,Downtown,2.5,1.75,Mobile App,SUV,4.38
2616,2025-03-04,Water Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2617,2025-03-04,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2618,2025-03-04,Prescott Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2619,2025-03-04,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,SUV,3.12
2620,2025-03-04,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2621,2025-03-04,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2622,2025-03-04,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2623,2025-03-04,Churchill Square,Churchill Square,3.0,1.0,Debit Card,SUV,3.0
2624,2025-03-04,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2625,2025-03-04,Duckworth Street,Downtown,1.0,1.75,Debit Card,SUV,1.75
2626,2025-03-05,Harbour Drive,Downtown,1.0,1.75,Credit Card,SUV,1.75
2627,2025-03-05,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2628,2025-03-05,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2629,2025-03-05,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12
2630,2025-03-05,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12
2631,2025-03-05,Water Street,Downtown,3.0,1.75,Credit Card,Truck,5.25
2632,2025-03-05,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5
2633,2025-03-05,Prescott Street,Downtown,3.0,1.75,Debit Card,Car,5.25
2634,2025-03-05,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2635,2025-03-05,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62
2636,2025-03-05,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2637,2025-03-05,Water Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2638,2025-03-05,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2639,2025-03-05,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Van,1.25
2640,2025-03-05,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Truck,2.0
2641,2025-03-05,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5
2642,2025-03-05,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38
2643,2025-03-05,Prescott Street,Downtown,0.5,1.75,Mobile App,Van,0.88
2644,2025-03-05,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2645,2025-03-05,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25
2646,2025-03-05,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2647,2025-03-05,Prescott Street,Downtown,0.5,1.75,Coin,Truck,0.88
2648,2025-03-05,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2649,2025-03-05,Harbour Drive,Downtown,1.5,1.75,Debit Card,SUV,2.62
2650,2025-03-05,Duckworth Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2651,2025-03-05,Elizabeth Avenue,University Area,3.0,1.25,Credit Card,Truck,3.75
2652,2025-03-05,Harbour Drive,Downtown,1.5,1.75,Coin,SUV,2.62
2653,2025-03-05,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2654,2025-03-05,Elizabeth Avenue,University Area,1.5,1.25,Coin,Car,1.88
2655,2025-03-05,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2656,2025-03-05,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2657,2025-03-05,Harbour Drive,Downtown,2.0,1.75,Credit Card,Van,3.5
2658,2025-03-05,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2659,2025-03-05,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2660,2025-03-05,Duckworth Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2661,2025-03-05,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2662,2025-03-05,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2663,2025-03-05,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Van,1.0
2664,2025-03-05,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2665,2025-03-05,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2666,2025-03-06,Duckworth Street,Downtown,3.0,1.75,Mobile App,SUV,5.25
2667,2025-03-06,Water Street,Downtown,3.0,1.75,Mobile App,Van,5.25
2668,2025-03-06,Prescott Street,Downtown,0.5,1.75,Debit Card,SUV,0.88
2669,2025-03-06,Duckworth Street,Downtown,0.5,1.75,Coin,Car,0.88
2670,2025-03-06,Duckworth Street,Downtown,1.0,1.75,Debit Card,SUV,1.75
2671,2025-03-06,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2672,2025-03-06,Churchill Square,Churchill Square,0.5,1.0,Mobile App,SUV,0.5
2673,2025-03-06,Duckworth Street,Downtown,1.0,1.75,Debit Card,SUV,1.75
2674,2025-03-06,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2675,2025-03-06,Churchill Square,Churchill Square,1.0,1.0,Coin,SUV,1.0
2676,2025-03-06,Water Street,Downtown,2.0,1.75,Coin,SUV,3.5
2677,2025-03-06,Duckworth Street,Downtown,3.0,1.75,Mobile App,Car,5.25
2678,2025-03-06,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62
2679,2025-03-06,Duckworth Street,Downtown,1.5,1.75,Debit Card,SUV,2.62
2680,2025-03-06,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2681,2025-03-06,Elizabeth Avenue,University Area,0.5,1.25,Credit Card,Car,0.62
2682,2025-03-06,Harbour Drive,Downtown,0.5,1.75,Mobile App,SUV,0.88
2683,2025-03-06,Prescott Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2684,2025-03-06,Duckworth Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2685,2025-03-06,Duckworth Street,Downtown,2.5,1.75,Credit Card,Van,4.38
2686,2025-03-06,Harbour Drive,Downtown,1.0,1.75,Debit Card,Van,1.75
2687,2025-03-06,Duckworth Street,Downtown,3.0,1.75,Mobile App,SUV,5.25
2688,2025-03-06,Duckworth Street,Downtown,3.0,1.75,Debit Card,SUV,5.25
2689,2025-03-07,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,SUV,1.25
2690,2025-03-07,Harbour Drive,Downtown,0.5,1.75,Mobile App,Car,0.88
2691,2025-03-07,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5
2692,2025-03-07,Water Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2693,2025-03-07,Churchill Square,Churchill Square,3.0,1.0,Credit Card,Car,3.0
2694,2025-03-07,Elizabeth Avenue,University Area,0.5,1.25,Credit Card,Car,0.62
2695,2025-03-07,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2696,2025-03-07,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88
2697,2025-03-07,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62
2698,2025-03-07,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2699,2025-03-07,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2700,2025-03-07,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5
2701,2025-03-07,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2702,2025-03-07,Water Street,Downtown,3.0,1.75,Mobile App,Car,5.25
2703,2025-03-07,Water Street,Downtown,1.0,1.75,Coin,Car,1.75
2704,2025-03-07,Prescott Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2705,2025-03-07,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2706,2025-03-07,Harbour Drive,Downtown,2.0,1.75,Credit Card,Truck,3.5
2707,2025-03-08,Prescott Street,Downtown,0.5,1.75,Mobile App,Van,0.88
2708,2025-03-08,Water Street,Downtown,1.0,1.75,Coin,Car,1.75
2709,2025-03-08,Harbour Drive,Downtown,1.5,1.75,Coin,Van,2.62
2710,2025-03-08,Water Street,Downtown,1.5,1.75,Coin,SUV,2.62
2711,2025-03-08,Prescott Street,Downtown,2.5,1.75,Debit Card,SUV,4.38
2712,2025-03-08,Churchill Square,Churchill Square,1.0,1.0,Debit Card,SUV,1.0
2713,2025-03-08,Water Street,Downtown,2.5,1.75,Credit Card,Car,4.38
2714,2025-03-08,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,SUV,1.25
2715,2025-03-08,Churchill Square,Churchill Square,3.0,1.0,Debit Card,SUV,3.0
2716,2025-03-08,Prescott Street,Downtown,2.0,1.75,Credit Card,Truck,3.5
2717,2025-03-08,Elizabeth Avenue,University Area,1.5,1.25,Coin,Car,1.88
2718,2025-03-08,Duckworth Street,Downtown,1.5,1.75,Credit Card,SUV,2.62
2719,2025-03-08,Water Street,Downtown,2.0,1.75,Coin,Car,3.5
2720,2025-03-08,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,Truck,3.12
2721,2025-03-08,Churchill Square,Churchill Square,2.0,1.0,Debit Card,Car,2.0
2722,2025-03-08,Prescott Street,Downtown,3.0,1.75,Credit Card,SUV,5.25
2723,2025-03-08,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88
2724,2025-03-08,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2725,2025-03-08,Duckworth Street,Downtown,2.5,1.75,Debit Card,SUV,4.38
2726,2025-03-08,Elizabeth Avenue,University Area,3.0,1.25,Credit Card,Car,3.75
2727,2025-03-08,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,SUV,2.5
2728,2025-03-09,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2729,2025-03-09,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
2730,2025-03-09,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88
2731,2025-03-09,Harbour Drive,Downtown,2.5,1.75,Credit Card,SUV,4.38
2732,2025-03-09,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2733,2025-03-09,Duckworth Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2734,2025-03-09,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2735,2025-03-09,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25
2736,2025-03-09,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2737,2025-03-09,Water Street,Downtown,1.0,1.75,Credit Card,Van,1.75
2738,2025-03-09,Duckworth Street,Downtown,1.5,1.75,Credit Card,Truck,2.62
2739,2025-03-09,Harbour Drive,Downtown,0.5,1.75,Coin,SUV,0.88
2740,2025-03-09,Duckworth Street,Downtown,1.5,1.75,Debit Card,SUV,2.62
2741,2025-03-09,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2742,2025-03-09,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2743,2025-03-09,Harbour Drive,Downtown,1.5,1.75,Coin,Car,2.62
2744,2025-03-09,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62
2745,2025-03-09,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2746,2025-03-09,Water Street,Downtown,1.5,1.75,Mobile App,Truck,2.62
2747,2025-03-09,Water Street,Downtown,1.0,1.75,Credit Card,Van,1.75
2748,2025-03-09,Water Street,Downtown,3.0,1.75,Debit Card,Car,5.25
2749,2025-03-09,Harbour Drive,Downtown,2.0,1.75,Debit Card,Truck,3.5
2750,2025-03-09,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2751,2025-03-09,Prescott Street,Downtown,0.5,1.75,Mobile App,Truck,0.88
2752,2025-03-09,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Van,3.12
2753,2025-03-09,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2754,2025-03-09,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Van,1.0
2755,2025-03-09,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2756,2025-03-09,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Van,1.5
2757,2025-03-09,Churchill Square,Churchill Square,1.0,1.0,Coin,Truck,1.0
2758,2025-03-09,Harbour Drive,Downtown,2.5,1.75,Credit Card,SUV,4.38
2759,2025-03-09,Duckworth Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2760,2025-03-09,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88
2761,2025-03-10,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2762,2025-03-10,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5
2763,2025-03-10,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2764,2025-03-10,Churchill Square,Churchill Square,1.0,1.0,Debit Card,SUV,1.0
2765,2025-03-10,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0
2766,2025-03-10,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2767,2025-03-10,Water Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2768,2025-03-10,Prescott Street,Downtown,2.0,1.75,Coin,Truck,3.5
2769,2025-03-10,Prescott Street,Downtown,1.5,1.75,Coin,Car,2.62
2770,2025-03-10,Harbour Drive,Downtown,3.0,1.75,Debit Card,Car,5.25
2771,2025-03-10,Duckworth Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2772,2025-03-10,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0
2773,2025-03-10,Harbour Drive,Downtown,1.5,1.75,Debit Card,SUV,2.62
2774,2025-03-10,Elizabeth Avenue,University Area,0.5,1.25,Debit Card,Truck,0.62
2775,2025-03-10,Water Street,Downtown,1.5,1.75,Coin,Car,2.62
2776,2025-03-10,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2777,2025-03-10,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12
2778,2025-03-10,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2779,2025-03-10,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,SUV,1.88
2780,2025-03-10,Duckworth Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2781,2025-03-10,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Truck,1.88
2782,2025-03-10,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2783,2025-03-10,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2784,2025-03-10,Water Street,Downtown,3.0,1.75,Coin,Car,5.25
2785,2025-03-10,Water Street,Downtown,2.5,1.75,Credit Card,Car,4.38
2786,2025-03-10,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2787,2025-03-10,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,Car,3.12
2788,2025-03-10,Prescott Street,Downtown,2.0,1.75,Mobile App,Truck,3.5
2789,2025-03-10,Duckworth Street,Downtown,0.5,1.75,Debit Card,Car,0.88
2790,2025-03-10,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2791,2025-03-10,Elizabeth Avenue,University Area,0.5,1.25,Credit Card,SUV,0.62
2792,2025-03-10,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2793,2025-03-10,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0
2794,2025-03-10,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2795,2025-03-10,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2796,2025-03-10,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Truck,2.0
2797,2025-03-11,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5
2798,2025-03-11,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62
2799,2025-03-11,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2800,2025-03-11,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2801,2025-03-11,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2802,2025-03-11,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2803,2025-03-11,Prescott Street,Downtown,1.0,1.75,Mobile App,Truck,1.75
2804,2025-03-11,Water Street,Downtown,3.0,1.75,Credit Card,SUV,5.25
2805,2025-03-11,Churchill Square,Churchill Square,0.5,1.0,Mobile App,SUV,0.5
2806,2025-03-11,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2807,2025-03-11,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25
2808,2025-03-11,Harbour Drive,Downtown,0.5,1.75,Debit Card,Car,0.88
2809,2025-03-11,Water Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2810,2025-03-11,Churchill Square,Churchill Square,3.0,1.0,Debit Card,Car,3.0
2811,2025-03-11,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2812,2025-03-11,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5
2813,2025-03-11,Harbour Drive,Downtown,1.5,1.75,Mobile App,SUV,2.62
2814,2025-03-11,Water Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2815,2025-03-11,Water Street,Downtown,2.5,1.75,Mobile App,SUV,4.38
2816,2025-03-12,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2817,2025-03-12,Prescott Street,Downtown,1.5,1.75,Debit Card,SUV,2.62
2818,2025-03-12,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2819,2025-03-12,Elizabeth Avenue,University Area,0.5,1.25,Coin,SUV,0.62
2820,2025-03-12,Duckworth Street,Downtown,3.0,1.75,Mobile App,Truck,5.25
2821,2025-03-12,Duckworth Street,Downtown,1.0,1.75,Credit Card,Truck,1.75
2822,2025-03-12,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Car,2.5
2823,2025-03-12,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5
2824,2025-03-12,Duckworth Street,Downtown,1.5,1.75,Credit Card,SUV,2.62
2825,2025-03-12,Prescott Street,Downtown,2.0,1.75,Debit Card,Van,3.5
2826,2025-03-12,Prescott Street,Downtown,2.5,1.75,Credit Card,Car,4.38
2827,2025-03-12,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2828,2025-03-12,Water Street,Downtown,1.0,1.75,Coin,Car,1.75
2829,2025-03-12,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2830,2025-03-12,Duckworth Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2831,2025-03-12,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2832,2025-03-12,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2833,2025-03-12,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2834,2025-03-12,Prescott Street,Downtown,1.5,1.75,Coin,SUV,2.62
2835,2025-03-12,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Van,1.88
2836,2025-03-13,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2837,2025-03-13,Prescott Street,Downtown,3.0,1.75,Mobile App,Truck,5.25
2838,2025-03-13,Churchill Square,Churchill Square,1.0,1.0,Coin,Car,1.0
2839,2025-03-13,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
2840,2025-03-13,Prescott Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2841,2025-03-13,Duckworth Street,Downtown,0.5,1.75,Debit Card,Car,0.88
2842,2025-03-13,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2843,2025-03-13,Prescott Street,Downtown,1.0,1.75,Coin,Truck,1.75
2844,2025-03-13,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2845,2025-03-13,Elizabeth Avenue,University Area,3.0,1.25,Credit Card,Car,3.75
2846,2025-03-13,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12
2847,2025-03-13,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2848,2025-03-13,Water Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2849,2025-03-13,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2850,2025-03-13,Duckworth Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2851,2025-03-13,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2852,2025-03-13,Harbour Drive,Downtown,2.5,1.75,Mobile App,Van,4.38
2853,2025-03-13,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2854,2025-03-13,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Truck,1.5
2855,2025-03-13,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,Truck,1.88
2856,2025-03-13,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2857,2025-03-13,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2858,2025-03-13,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2859,2025-03-13,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12
2860,2025-03-13,Churchill Square,Churchill Square,0.5,1.0,Coin,SUV,0.5
2861,2025-03-13,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Truck,1.25
2862,2025-03-13,Elizabeth Avenue,University Area,1.5,1.25,Coin,Car,1.88
2863,2025-03-13,Churchill Square,Churchill Square,2.5,1.0,Debit Card,SUV,2.5
2864,2025-03-13,Churchill Square,Churchill Square,1.5,1.0,Credit Card,SUV,1.5
2865,2025-03-13,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2866,2025-03-13,Harbour Drive,Downtown,0.5,1.75,Mobile App,Car,0.88
2867,2025-03-13,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2868,2025-03-13,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2869,2025-03-13,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2870,2025-03-13,Harbour Drive,Downtown,3.0,1.75,Debit Card,Car,5.25
2871,2025-03-13,Harbour Drive,Downtown,1.5,1.75,Mobile App,Truck,2.62
2872,2025-03-13,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,SUV,1.88
2873,2025-03-13,Harbour Drive,Downtown,1.5,1.75,Mobile App,Van,2.62
2874,2025-03-13,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2875,2025-03-14,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25
2876,2025-03-14,Prescott Street,Downtown,0.5,1.75,Credit Card,SUV,0.88
2877,2025-03-14,Water Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2878,2025-03-14,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2879,2025-03-14,Elizabeth Avenue,University Area,1.5,1.25,Coin,Truck,1.88
2880,2025-03-14,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62
2881,2025-03-14,Elizabeth Avenue,University Area,0.5,1.25,Coin,Car,0.62
2882,2025-03-14,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5
2883,2025-03-14,Water Street,Downtown,1.5,1.75,Credit Card,Truck,2.62
2884,2025-03-14,Water Street,Downtown,0.5,1.75,Mobile App,Truck,0.88
2885,2025-03-14,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2886,2025-03-14,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5
2887,2025-03-14,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2888,2025-03-14,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38
2889,2025-03-14,Harbour Drive,Downtown,2.5,1.75,Mobile App,SUV,4.38
2890,2025-03-14,Duckworth Street,Downtown,3.0,1.75,Debit Card,SUV,5.25
2891,2025-03-14,Churchill Square,Churchill Square,0.5,1.0,Debit Card,SUV,0.5
2892,2025-03-14,Prescott Street,Downtown,0.5,1.75,Debit Card,Car,0.88
2893,2025-03-14,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5
2894,2025-03-14,Duckworth Street,Downtown,3.0,1.75,Mobile App,Truck,5.25
2895,2025-03-14,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2896,2025-03-14,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,SUV,3.75
2897,2025-03-14,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5
